"call_Id","date","employee_Id","length_mins","product","outcome","survey_rating","first_Name","last_Name","employee_Id","office_City","office_State","region","team","supervisor"
"C009894",2022-03-27 20:00:00,"E00028",20,"Apple 120","Issue Resolved",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C009895",2022-03-28 20:00:00,"E00050",18,"Google 790","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009896",2022-03-29 20:00:00,"E00012",25,"Apple 120","Denied Claim",2,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C009897",2022-03-30 20:00:00,"E00011",12,"Nokia 680","Issue Resolved",4,"Nora","Snider","E00011","Omaha","Nebraska","East",2,"Tom Hanks"
"C009898",2022-03-31 20:00:00,"E00007",7,"Google 790","Issue Resolved",2,"Sana","Moran","E00007","Omaha","Nebraska","East",1,"Tom Cruise"
"C009899",2022-04-03 20:00:00,"E00050",22,"Nokia 680","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009900",2022-04-04 20:00:00,"E00013",13,"Apple 120","Denied Claim",2,"Sanna","Macfarlane","E00013","Omaha","Nebraska","East",2,"Tom Hanks"
"C009901",2022-04-05 20:00:00,"E00050",7,"Google 790","Return and Refund",5,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009902",2022-04-07 20:00:00,"E00016",23,"Apple 120","Denied Claim",1,"Paolo","Vega","E00016","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009903",2022-04-10 20:00:00,"E00050",23,"Nokia 680","Denied Claim",2,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009904",2022-04-11 20:00:00,"E00050",15,"Google 790","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009905",2022-04-12 20:00:00,"E00004",12,"Nokia 680","Return and Refund",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C009906",2022-04-13 20:00:00,"E00050",30,"Nokia 680","Return and Refund",5,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009907",2022-04-14 20:00:00,"E00027",12,"Nokia 680","Return and Refund",5,"Brayden","Franklin","E00027","Chadron","Nebraska","North",4,"Channing Tatum"
"C009908",2022-04-17 20:00:00,"E00034",8,"Google 790","Denied Claim",1,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009909",2022-04-18 20:00:00,"E00030",29,"Nokia 680","Issue Resolved",4,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009910",2022-04-19 20:00:00,"E00012",5,"Nokia 680","Issue Resolved",5,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C009911",2022-04-20 20:00:00,"E00033",24,"Nokia 680","Return and Refund",4,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009912",2022-04-21 20:00:00,"E00006",9,"Nokia 680","Denied Claim",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C009913",2022-04-24 20:00:00,"E00024",11,"Apple 120","Return and Refund",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C009914",2022-04-25 20:00:00,"E00050",29,"Apple 120","Return and Refund",5,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009915",2022-04-26 20:00:00,"E00022",13,"Google 790","Return and Refund",5,"Donnie","Watts","E00022","Chadron","Nebraska","North",4,"Channing Tatum"
"C009916",2022-04-27 20:00:00,"E00050",9,"Nokia 680","Return and Refund",5,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009917",2022-02-09 19:00:00,"E00030",28,"Apple 120","Denied Claim",2,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009918",2022-02-10 19:00:00,"E00015",12,"Apple 120","Issue Resolved",5,"Huzaifa","Benitez","E00015","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009919",2022-02-14 19:00:00,"E00029",30,"Nokia 680","Return and Refund",3,"Tulisa","Haworth","E00029","Chadron","Nebraska","North",4,"Channing Tatum"
"C009920",2022-02-16 19:00:00,"E00050",24,"Apple 120","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009921",2022-02-17 19:00:00,"E00028",14,"Google 790","Return and Refund",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C009922",2022-02-20 19:00:00,"E00018",23,"Google 790","Issue Resolved",4,"Maci","Kinney","E00018","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009923",2022-02-21 19:00:00,"E00039",22,"Nokia 680","Denied Claim",3,"April","Gill","E00039","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C009924",2022-02-23 19:00:00,"E00030",11,"Nokia 680","Denied Claim",1,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009925",2022-01-05 19:00:00,"E00014",3,"Apple 120","Issue Resolved",5,"Ema","Lennon","E00014","Omaha","Nebraska","East",2,"Tom Hanks"
"C009926",2022-01-04 19:00:00,"E00039",19,"Apple 120","Issue Resolved",1,"April","Gill","E00039","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C009927",2022-01-05 19:00:00,"E00015",5,"Google 790","Issue Resolved",4,"Huzaifa","Benitez","E00015","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009928",2022-01-06 19:00:00,"E00004",12,"Apple 120","Return and Refund",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C009929",2022-01-09 19:00:00,"E00050",9,"Nokia 680","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009930",2022-01-11 19:00:00,"E00050",26,"Google 790","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009931",2022-01-13 19:00:00,"E00006",11,"Google 790","Return and Refund",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C009932",2022-01-16 19:00:00,"E00023",29,"Google 790","Return and Refund",5,"Harleigh","Murphy","E00023","Chadron","Nebraska","North",4,"Channing Tatum"
"C009933",2022-01-17 19:00:00,"E00050",10,"Google 790","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009934",2022-01-20 19:00:00,"E00029",7,"Nokia 680","Issue Resolved",4,"Tulisa","Haworth","E00029","Chadron","Nebraska","North",4,"Channing Tatum"
"C009935",2022-01-23 19:00:00,"E00003",4,"Apple 120","Denied Claim",2,"Abraham","Whitley","E00003","Omaha","Nebraska","East",1,"Tom Cruise"
"C009936",2022-01-24 19:00:00,"E00050",9,"Nokia 680","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009937",2022-01-30 19:00:00,"E00009",7,"Nokia 680","Return and Refund",3,"Reanna","Arellano","E00009","Omaha","Nebraska","East",2,"Tom Hanks"
"C009938",2022-01-31 19:00:00,"E00020",25,"Apple 120","Denied Claim",1,"Giovanni","Porter","E00020","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009939",2022-02-02 19:00:00,"E00028",16,"Nokia 680","Return and Refund",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C009940",2022-02-03 19:00:00,"E00024",3,"Nokia 680","Denied Claim",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C009941",2022-02-08 19:00:00,"E00050",28,"Google 790","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009942",2022-02-09 19:00:00,"E00038",10,"Apple 120","Denied Claim",3,"Bonita","Erickson","E00038","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C009943",2022-02-10 19:00:00,"E00030",23,"Google 790","Denied Claim",1,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009944",2022-02-14 19:00:00,"E00033",21,"Google 790","Return and Refund",5,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009945",2022-02-16 19:00:00,"E00028",3,"Nokia 680","Denied Claim",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C009946",2022-02-17 19:00:00,"E00024",14,"Google 790","Issue Resolved",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C009947",2022-02-20 19:00:00,"E00034",11,"Nokia 680","Issue Resolved",4,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009948",2022-02-21 19:00:00,"E00030",18,"Google 790","Issue Resolved",5,"Louisa","Brock","E00030","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009949",2022-02-23 19:00:00,"E00010",2,"Nokia 680","Return and Refund",4,"Lacey-Mai","Bonner","E00010","Omaha","Nebraska","East",2,"Tom Hanks"
"C009950",2022-01-05 19:00:00,"E00008",4,"Google 790","Denied Claim",1,"Rufus","Boyer","E00008","Omaha","Nebraska","East",2,"Tom Hanks"
"C009951",2022-01-04 19:00:00,"E00023",22,"Nokia 680","Denied Claim",1,"Harleigh","Murphy","E00023","Chadron","Nebraska","North",4,"Channing Tatum"
"C009952",2022-01-05 19:00:00,"E00016",28,"Nokia 680","Issue Resolved",4,"Paolo","Vega","E00016","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009953",2022-01-06 19:00:00,"E00006",26,"Google 790","Return and Refund",2,"Juan","Schwartz","E00006","Omaha","Nebraska","East",1,"Tom Cruise"
"C009954",2022-01-09 19:00:00,"E00012",19,"Google 790","Issue Resolved",5,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C009955",2022-01-11 19:00:00,"E00004",8,"Google 790","Denied Claim",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C009956",2022-01-13 19:00:00,"E00033",22,"Nokia 680","Return and Refund",4,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009957",2022-01-16 19:00:00,"E00022",20,"Apple 120","Denied Claim",2,"Donnie","Watts","E00022","Chadron","Nebraska","North",4,"Channing Tatum"
"C009958",2022-01-17 19:00:00,"E00033",27,"Nokia 680","Return and Refund",3,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009959",2022-01-20 19:00:00,"E00028",13,"Apple 120","Return and Refund",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C009960",2022-01-23 19:00:00,"E00010",5,"Google 790","Denied Claim",2,"Lacey-Mai","Bonner","E00010","Omaha","Nebraska","East",2,"Tom Hanks"
"C009961",2022-01-24 19:00:00,"E00015",6,"Google 790","Return and Refund",4,"Huzaifa","Benitez","E00015","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009962",2022-01-30 19:00:00,"E00039",24,"Nokia 680","Return and Refund",1,"April","Gill","E00039","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C009963",2022-01-31 19:00:00,"E00050",20,"Google 790","Return and Refund",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009964",2022-02-02 19:00:00,"E00037",21,"Nokia 680","Return and Refund",3,"Zubair","Mccullough","E00037","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C009965",2022-02-03 19:00:00,"E00010",6,"Google 790","Denied Claim",2,"Lacey-Mai","Bonner","E00010","Omaha","Nebraska","East",2,"Tom Hanks"
"C009966",2022-02-08 19:00:00,"E00021",19,"Google 790","Return and Refund",5,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C009967",2022-02-09 19:00:00,"E00002",27,"Google 790","Issue Resolved",5,"Dahlia","Grey","E00002","Omaha","Nebraska","East",1,"Tom Cruise"
"C009968",2022-02-10 19:00:00,"E00050",4,"Google 790","Issue Resolved",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009969",2022-02-14 19:00:00,"E00014",8,"Apple 120","Issue Resolved",5,"Ema","Lennon","E00014","Omaha","Nebraska","East",2,"Tom Hanks"
"C009970",2022-02-16 19:00:00,"E00050",24,"Google 790","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009971",2022-02-17 19:00:00,"E00007",10,"Nokia 680","Issue Resolved",2,"Sana","Moran","E00007","Omaha","Nebraska","East",1,"Tom Cruise"
"C009972",2022-02-20 19:00:00,"E00013",11,"Nokia 680","Denied Claim",2,"Sanna","Macfarlane","E00013","Omaha","Nebraska","East",2,"Tom Hanks"
"C009973",2022-02-21 19:00:00,"E00039",18,"Apple 120","Issue Resolved",3,"April","Gill","E00039","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C009974",2022-02-23 19:00:00,"E00007",11,"Nokia 680","Return and Refund",2,"Sana","Moran","E00007","Omaha","Nebraska","East",1,"Tom Cruise"
"C009975",2022-01-05 19:00:00,"E00015",6,"Apple 120","Denied Claim",2,"Huzaifa","Benitez","E00015","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009976",2022-01-04 19:00:00,"E00036",6,"Google 790","Return and Refund",1,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C009977",2022-01-05 19:00:00,"E00050",28,"Apple 120","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009978",2022-01-06 19:00:00,"E00050",3,"Google 790","Return and Refund",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009979",2022-01-09 19:00:00,"E00036",26,"Apple 120","Issue Resolved",1,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C009980",2022-01-11 19:00:00,"E00033",29,"Nokia 680","Denied Claim",1,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009981",2022-01-13 19:00:00,"E00010",1,"Nokia 680","Issue Resolved",5,"Lacey-Mai","Bonner","E00010","Omaha","Nebraska","East",2,"Tom Hanks"
"C009982",2022-01-16 19:00:00,"E00016",6,"Google 790","Denied Claim",2,"Paolo","Vega","E00016","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009983",2022-01-17 19:00:00,"E00050",9,"Google 790","Issue Resolved",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009984",2022-01-20 19:00:00,"E00024",22,"Google 790","Issue Resolved",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C009985",2022-01-23 19:00:00,"E00050",12,"Google 790","Return and Refund",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009986",2022-01-24 19:00:00,"E00024",26,"Apple 120","Issue Resolved",2,"Ramone","Whitehouse","E00024","Chadron","Nebraska","North",4,"Channing Tatum"
"C009987",2022-01-30 19:00:00,"E00003",27,"Apple 120","Issue Resolved",4,"Abraham","Whitley","E00003","Omaha","Nebraska","East",1,"Tom Cruise"
"C009988",2022-01-31 19:00:00,"E00017",12,"Apple 120","Issue Resolved",5,"Lewie","Garcia","E00017","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009989",2022-02-02 19:00:00,"E00050",4,"Apple 120","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009990",2022-02-03 19:00:00,"E00020",10,"Nokia 680","Return and Refund",3,"Giovanni","Porter","E00020","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009991",2022-02-08 19:00:00,"E00033",30,"Nokia 680","Issue Resolved",4,"Diesel","Leon","E00033","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009992",2022-02-09 19:00:00,"E00014",6,"Google 790","Issue Resolved",4,"Ema","Lennon","E00014","Omaha","Nebraska","East",2,"Tom Hanks"
"C009993",2022-02-10 19:00:00,"E00034",20,"Google 790","Issue Resolved",5,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C009994",2022-02-14 19:00:00,"E00021",25,"Google 790","Return and Refund",5,"Igor","Clements","E00021","Chadron","Nebraska","North",4,"Channing Tatum"
"C009995",2022-02-16 19:00:00,"E00014",11,"Apple 120","Denied Claim",2,"Ema","Lennon","E00014","Omaha","Nebraska","East",2,"Tom Hanks"
"C009996",2022-02-17 19:00:00,"E00018",24,"Nokia 680","Issue Resolved",4,"Maci","Kinney","E00018","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009997",2022-02-20 19:00:00,"E00015",12,"Nokia 680","Return and Refund",4,"Huzaifa","Benitez","E00015","Chadron","Nebraska","North",3,"Sandra Bullock"
"C009998",2022-02-21 19:00:00,"E00050",22,"Nokia 680","Denied Claim",3,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C009999",2022-02-23 19:00:00,"E00013",18,"Apple 120","Denied Claim",1,"Sanna","Macfarlane","E00013","Omaha","Nebraska","East",2,"Tom Hanks"
"C010000",2022-01-05 19:00:00,"E00011",11,"Google 790","Denied Claim",1,"Nora","Snider","E00011","Omaha","Nebraska","East",2,"Tom Hanks"
"C010001",2022-01-04 19:00:00,"E00016",12,"Google 790","Denied Claim",2,"Paolo","Vega","E00016","Chadron","Nebraska","North",3,"Sandra Bullock"
"C010002",2022-01-05 19:00:00,"E00038",3,"Google 790","Return and Refund",1,"Bonita","Erickson","E00038","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C010003",2022-01-06 19:00:00,"E00014",3,"Apple 120","Denied Claim",1,"Ema","Lennon","E00014","Omaha","Nebraska","East",2,"Tom Hanks"
"C010004",2022-01-09 19:00:00,"E00004",4,"Apple 120","Return and Refund",2,"Sherri","Murillo","E00004","Omaha","Nebraska","East",1,"Tom Cruise"
"C010005",2022-01-11 19:00:00,"E00008",24,"Apple 120","Return and Refund",3,"Rufus","Boyer","E00008","Omaha","Nebraska","East",2,"Tom Hanks"
"C010006",2022-01-13 19:00:00,"E00050",9,"Google 790","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C010007",2022-01-16 19:00:00,"E00019",19,"Google 790","Issue Resolved",5,"Dawud","Daniel","E00019","Chadron","Nebraska","North",3,"Sandra Bullock"
"C010008",2022-01-17 19:00:00,"E00050",23,"Apple 120","Denied Claim",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C010009",2022-01-20 19:00:00,"E00050",11,"Google 790","Return and Refund",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C010010",2022-01-23 19:00:00,"E00008",13,"Nokia 680","Return and Refund",5,"Rufus","Boyer","E00008","Omaha","Nebraska","East",2,"Tom Hanks"
"C010011",2022-01-24 19:00:00,"E00050",27,"Apple 120","Return and Refund",1,"Emilis","Wilks","E00050","Scottsbluff","Nebraska","West",8,"Jennifer Anniston"
"C010012",2022-01-30 19:00:00,"E00010",5,"Nokia 680","Return and Refund",5,"Lacey-Mai","Bonner","E00010","Omaha","Nebraska","East",2,"Tom Hanks"
"C010013",2022-01-31 19:00:00,"E00028",19,"Google 790","Return and Refund",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C010014",2022-02-02 19:00:00,"E00036",13,"Apple 120","Denied Claim",3,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C010015",2022-02-03 19:00:00,"E00011",9,"Apple 120","Denied Claim",2,"Nora","Snider","E00011","Omaha","Nebraska","East",2,"Tom Hanks"
"C010016",2022-02-08 19:00:00,"E00035",7,"Nokia 680","Return and Refund",3,"Marianna","Thorpe","E00035","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C010017",2022-02-09 19:00:00,"E00035",10,"Nokia 680","Issue Resolved",3,"Marianna","Thorpe","E00035","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C010018",2022-02-10 19:00:00,"E00025",4,"Apple 120","Denied Claim",2,"Baran","Petersen","E00025","Chadron","Nebraska","North",4,"Channing Tatum"
"C010019",2022-02-14 19:00:00,"E00010",4,"Google 790","Return and Refund",3,"Lacey-Mai","Bonner","E00010","Omaha","Nebraska","East",2,"Tom Hanks"
"C010020",2022-02-16 19:00:00,"E00028",15,"Google 790","Return and Refund",2,"Cyrus","Vaughan","E00028","Chadron","Nebraska","North",4,"Channing Tatum"
"C010021",2022-02-17 19:00:00,"E00012",4,"Nokia 680","Return and Refund",3,"Isma","Velez","E00012","Omaha","Nebraska","East",2,"Tom Hanks"
"C010022",2022-02-20 19:00:00,"E00034",30,"Nokia 680","Issue Resolved",5,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C010023",2022-02-21 19:00:00,"E00005",7,"Apple 120","Return and Refund",2,"Marion","Rosas","E00005","Omaha","Nebraska","East",1,"Tom Cruise"
"C010024",2022-02-23 19:00:00,"E00032",30,"Google 790","Issue Resolved",5,"Owais","Workman","E00032","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C010025",2022-01-05 19:00:00,"E00016",16,"Apple 120","Return and Refund",3,"Paolo","Vega","E00016","Chadron","Nebraska","North",3,"Sandra Bullock"
"C010026",2022-01-04 19:00:00,"E00035",30,"Nokia 680","Denied Claim",1,"Marianna","Thorpe","E00035","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C010027",2022-01-05 19:00:00,"E00036",18,"Google 790","Return and Refund",1,"Raya","Hooper","E00036","Holdrege","Nebraska","South",6,"Morgan Freeman"
"C010028",2022-01-06 19:00:00,"E00034",4,"Apple 120","Return and Refund",3,"Sarah","Devlin","E00034","Holdrege","Nebraska","South",5,"Amanda Bynes"
"C010029",2022-01-09 19:00:00,"E00008",29,"Apple 120","Denied Claim",2,"Rufus","Boyer","E00008","Omaha","Nebraska","East",2,"Tom Hanks"
